Library_ID,pop_id,Record_ID,CONTINENT,REGION,WHO_region,ISO_CTRY,ADM0,ADM0_ID,ADM1,ADM1_ID,ADM2,ADM2_ID,TypeSite,Site_name,Precision,Latitude,Longitude,PoT,Coverage,Trial,TimePeriod,Year_start,Year_end,N_rounds,Method_0,LF_species,Sex,Age_Range,Age_start,Age_end,Author,Source,Year,Approval,Reference,Blood_volu_Any_clinic,Blood_volu_Blood_smear,Blood_volu_Brugia_Rapid,Blood_volu_Chamber,Blood_volu_ELISA,Blood_volu_Filtration,Blood_volu_Hydrocele,Blood_volu_ICT,Blood_volu_IFI,Blood_volu_Knott,Blood_volu_Lymphedema,Blood_volu_New_rapid_test,Blood_volu_PCR,prev_Any_clinic,prev_Blood_smear,prev_Brugia_Rapid,prev_Chamber,prev_ELISA,prev_Filtration,prev_Hydrocele,prev_ICT,prev_IFI,prev_Knott,prev_Lymphedema,prev_New_rapid_test,prev_PCR,density_Any_clinic,density_Blood_smear,density_Brugia_Rapid,density_Chamber,density_ELISA,density_Filtration,density_Hydrocele,density_ICT,density_IFI,density_Knott,density_Lymphedema,density_New_rapid_test,density_PCR,pop_Any_clinic,pop_Blood_smear,pop_Brugia_Rapid,pop_Chamber,pop_ELISA,pop_Filtration,pop_Hydrocele,pop_ICT,pop_IFI,pop_Knott,pop_Lymphedema,pop_New_rapid_test,pop_PCR,np_Any_clinic,np_Blood_smear,np_Brugia_Rapid,np_Chamber,np_ELISA,np_Filtration,np_Hydrocele,np_ICT,np_IFI,np_Knott,np_Lymphedema,np_New_rapid_test,np_PCR,diagnostics,num_diagnostics,specificity,Comments,ICT_test,unextracted_data,Blood_volu_Others,prev_Others,density_Others,pop_Others,np_Others,object_ids
NGA0016LF,2730,LF3157NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Azara,1,8.3622,9.24682,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0.049,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,61,61,NA,NA,NA,NA,0,61,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,3,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2749,LF3205NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Jos North,0,Location,Babale,1,11.121331,7.269637,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0.015,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,68,68,NA,NA,NA,NA,0,68,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,1,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2753,LF3214NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Kanam,0,Location,Gwamlar,3,9.7167,9.8167,Postintervention,Country,No,2000-2010,2008,2008,8,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.05,NA,NA,NA,NA,0,0.17,NA,NA,0,NA,NA,0,0.1,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,100,100,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,5,NA,NA,NA,NA,0,17,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2759,LF3221NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Kanke,0,Location,Seri,1,9.24,9.42,Postintervention,Country,No,2000-2010,2008,2008,8,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.027,NA,NA,NA,NA,0,0.082,NA,NA,0,NA,NA,0,0.04,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,110,110,NA,NA,NA,NA,0,110,NA,NA,0,NA,NA,0,3,NA,NA,NA,NA,0,9,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2766,LF3254NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Pankshin,0,Location,Lankan,1,9.3,9.3333,Postintervention,Country,No,2000-2010,2008,2008,9,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.04,NA,NA,NA,NA,0,0.098,NA,NA,0,NA,NA,0,0.2,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,173,173,NA,NA,NA,NA,0,173,NA,NA,0,NA,NA,0,7,NA,NA,NA,NA,0,17,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2774,LF3263NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Quan-Pan,0,Location,Piapung,2,9.033333,9.516667,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0.145,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,62,62,NA,NA,NA,NA,0,62,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,9,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2777,LF3270NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Shendam,0,Location,Dokan Tofa,1,9.088401,9.325835,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0.089,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,158,158,NA,NA,NA,NA,0,158,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,14,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0016LF,2785,LF3283NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Wamba,0,Location,Maiganga,1,9,8.55,Postintervention,Country,No,2000-2010,2008,2008,8,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2008,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0013_LF2008,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.018,NA,NA,NA,NA,0,0.018,NA,NA,0,NA,NA,0,0.03,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,109,109,NA,NA,NA,NA,0,109,NA,NA,0,NA,NA,0,2,NA,NA,NA,NA,0,2,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + MDA round,,,NA,NA,NA,NA,NA,NA,NA
NGA0017LF,1911,LF3176NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Ekiti,65702,Efon,0,Location,Ere-Agba,1,7.716667,4.783333,Postintervention,Country,No,2000-2010,2008,2008,2,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2009,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0014_LF2009,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.012,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,16.7,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,485,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,6,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,age + location + year + MDA round,,NA,NA,NA,NA,NA,NA,NA,4721 + 4722 + 4723 + 4724 + 4725
NGA0017LF,1917,LF3190NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Ondo,65706,Ifedore,0,Location,Isarun,1,7.404312,5.067102,Postintervention,Country,No,2000-2010,2008,2008,2,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2009,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0014_LF2009,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.031,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,18.9,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,489,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,15,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,age + location + year + MDA round,,NA,NA,NA,NA,NA,NA,NA,4745 + 4746 + 4747 + 4748 + 4749
NGA0017LF,1918,LF3195NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Osun,2234,Ila,0,Location,Ajaba,2,7.60584,3.91744,Postintervention,Country,No,2000-2010,2008,2008,2,SS/Spot,Wuchereria bancrofti,Both,Unknown,0,0,Nigeria Ministry of Health,Report,2009,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0014_LF2009,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.018,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,1.8,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,498,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,9,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,age + location + year + MDA round,,NA,NA,NA,NA,NA,NA,NA,4750 + 4751 + 4752 + 4753 + 4754
NGA0020LF,1919,LF3197NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Ondo,65706,Irele,0,Location,Ajagba,1,6.42135,4.92137,Preintervention,No,No,2000-2010,2009,2009,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Nigeria Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0016_LF2010,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.029,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,18,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,453,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,13,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + year,,NA,NA,NA,NA,NA,NA,NA,4755 + 4756 + 4757 + 4758 + 4759
NGA0020LF,1940,LF3252NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Ondo,65706,Ose,0,Location,Idogun,1,7.3,5.95,Preintervention,No,No,2000-2010,2009,2009,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Nigeria Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0016_LF2010,0,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,0,0.108,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,18.8,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,517,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,56,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema + Any_clinic,5,location + year,,NA,NA,NA,NA,NA,NA,NA,4818 + 4819 + 4820 + 4821 + 4822
NGA0020LF,1961,LF3287NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Cross river,2217,Yalla,0,Location,Echimoga,1,6.7833,8.7833,Preintervention,No,No,2010-on,2010,2010,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,0,0,Nigeria Ministry of Health,Report,2010,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; NGA0016_LF2010,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.123,NA,NA,NA,NA,0.006,0.46,NA,NA,0.006,NA,NA,NA,44.26,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,324,NA,NA,NA,NA,167,50,NA,NA,324,NA,NA,NA,40,NA,NA,NA,NA,1,23,NA,NA,2,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year,,NA,NA,NA,NA,NA,NA,NA,4874 + 4875 + 4876 + 4877
NGA0025LF,2856,LF3400NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Akwete,1,8.08558,9.20002,Preintervention,No,No,2000-2010,2003,2003,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,0.135,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2858,LF3402NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Akwete,1,8.08558,9.20002,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.066,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2859,LF3403NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Akwete,1,8.08558,9.20002,Postintervention,Country,No,2000-2010,2009,2009,7,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2860,LF3404NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Azara,1,8.3622,9.24682,Preintervention,No,No,2000-2010,2003,2003,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,0.093,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,402,NA,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2862,LF3406NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Azara,1,8.3622,9.24682,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2863,LF3407NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Nasarawa,65705,Awe,0,Location,Azara,1,8.3622,9.24682,Postintervention,Country,No,2000-2010,2009,2009,7,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2864,LF3408NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Jos North,0,Location,Babale,1,11.121331,7.269637,Preintervention,No,No,2000-2010,2003,2003,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,0.064,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,311,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2866,LF3410NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Jos North,0,Location,Babale,1,11.121331,7.269637,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2867,LF3411NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Shendam,0,Location,Dokan Tofa,1,9.088401,9.325835,Preintervention,No,No,2000-2010,2003,2003,0,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.235,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,419,NA,NA,NA,NA,NA,469,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2869,LF3413NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Shendam,0,Location,Dokan Tofa,1,9.088401,9.325835,Postintervention,Country,No,2000-2010,2008,2008,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
NGA0025LF,2870,LF3414NG,Africa,Western Africa,AFRO/EMRO,NG,Nigeria,182,Plateau,65707,Shendam,0,Location,Dokan Tofa,1,9.088401,9.325835,Postintervention,Country,No,2000-2010,2009,2009,7,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,2,99,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR",Published paper,2011,Yes,Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,NA,223,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
