"","diagnostic","row_num","parent_id","input_type","modelable_entity_id","modelable_entity_name","underlying_nid","nid","underlying_field_citation_value","field_citation_value","file_path","page_num","table_num","source_type","location_name","location_name_2","location_id_2","location flag","location_id","ihme_loc_id","smaller_site_unit","site_memo","representative_name","urbanicity_type","recall_type","recall_type_value","sampling_type","lat","long","latlong_source+S:Z","location type","geo_accuracy","geo_precision","shape_type","poly_type","buffer_radius","poly_reference","poly_id","poly_id_field_name","site_notes","sex","sex_issue","year_start","month_start","year_end","month_end","year_accuracy","year_issue","age_start","age_end","age_issue","age_demographer","measure","range_only","range_lower","range_upper","mean","lower","upper","standard_error","effective_sample_size","cases","sample_size","mf_density_pos","mf_density_tot","density issue","density notes","design_effect","unit_type","unit_value_as_published","measure_issue","measure_adjustment","uncertainty_type","uncertainty_type_value","response_rate","case_name","case_definition","case_diagnostics","filarial species","vector Culex","vector Anopheles","vector Aedes","vector Mansonia","dominant vector","group","specificity","unique","group_review","note_modeler","note_SR","Exclude","extractor","is_outlier","data_sheet_filepath","cv_TxNum","cv_TxPerc","COMMENTS","cv_MDAbase","cv_MDAend","cv_MDAschool","n_rounds","cv_SS","cv_spotcheck","cv_LQAS","cv_mapping_survey","cv_ICT","cv_blood_smear","cv_filter","cv_Og4C3","cv_oth_diag","cv_vector control","cv_OtherIntervention1","cv_OtherIntervention2","InterventionType","cv_Slum","CityName","cv_Pregnant","cv_Indigenous","GroupName","cv_DxType","cv_NumStools","cv_DxConcentration","diagnostic_name"
"377",1,"4554","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2001","Mar","2001","Mar","0","","2","5","0","","","","","","0.0932","0.0566","0.1494","","","","161","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1290","age","1290","","","",NA,"cserway","","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"378",1,"4555","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2001","Mar","2001","Mar","0","","2","5","0","","","","","","0.0881","0.0552","0.1377","","","","193","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1291","age","1291","","","",NA,"cserway","","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"379",1,"4558","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2002","Mar","2002","Mar","0","","2","5","0","","","","","","0.0736","0.0418","0.1259","","","","163","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1292","age","1292","","","",NA,"cserway","","","","","","","1","","1","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"380",1,"4559","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2002","Mar","2002","Mar","0","","2","5","0","","","","","","0.068","0.0403","0.1121","","","","206","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1293","age","1293","","","",NA,"cserway","","","","","","","1","","1","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"381",1,"4562","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2003","Mar","2003","Mar","0","","2","5","0","","","","","","0.0643","0.0354","0.1131","","","","171","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1294","age","1294","","","",NA,"cserway","","","","","","","1","","2","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"382",1,"4563","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2003","Mar","2003","Mar","0","","2","5","0","","","","","","0.0748","0.046","0.1191","","","","214","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1295","age","1295","","","",NA,"cserway","","","","","","","1","","2","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"383",1,"4566","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2004","Mar","2004","Mar","0","","2","5","0","","","","","","0.0258","0.0096","0.0611","","","","194","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1296","age","1296","","","",NA,"cserway","","","","","","","1","","3","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"384",1,"4567","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2004","Mar","2004","Mar","0","","2","5","0","","","","","","0.0437","0.0231","0.0799","","","","229","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1297","age","1297","","","",NA,"cserway","","","","","","","1","","3","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"385",1,"4570","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2005","Sep","2005","Sep","0","","2","5","0","","","","","","0.0486","0.0248","0.0916","","","","185","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1298","age","1298","","","",NA,"cserway","","","","","","","1","","4","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"386",1,"4571","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2005","Sep","2005","Sep","0","","2","5","0","","","","","","0.0482","0.0264","0.0586","","","","228","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1299","age","1299","","","",NA,"cserway","","","","","","","1","","4","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"387",1,"4574","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2007","Apr","2007","Apr","0","","2","5","0","","","","","","0.0438","0.024","0.078","","","","251","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1300","age","1300","","","",NA,"cserway","","","","","","","1","","4","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"388",1,"4575","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2007","Apr","2007","Apr","0","","2","5","0","","","","","","0.0369","0.0202","0.0659","","","","298","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1301","age","1301","","","",NA,"cserway","","","","","","","1","","4","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"389",1,"4578","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Tirokoilur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2009","Jan","2009","Jan","0","","2","5","0","","","","","","0.0247","0.0112","0.0515","","","","283","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1302","age","1302","","","",NA,"cserway","","","","","","","1","","5","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"390",1,"4579","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Sunish IP, Munirathinam A, Kalimuthu M, Kumar VA, Tyagi BK. #*#Title#*#Persistence of Lymphatic Filarial Infection in the Paediatric Population of Rural Community, after Six Rounds of Annual Mass Drug Administrations. #*#Journal#*#Journal of Tropical Pediatrics. #*#Date#*#2014 Jun;#*#Volume#*#60(3)#*#Pages#*#:245–8. 
","J:\Project\NTDS\data\LF\Exctracted PDFs\Sunish_Persistence_LF_Paediatric_Rural_Community_Six_Rounds_MDA.pdf","246","1","Survey - cross-sectional","Tamil N?du|IND_4870","","#N/A","","4870","IND_4870","1","Mugaiyur Block, Tirokoilur Taluk ","Representative for subnational location only","unknown","","","","","","","revenue block","","","polygon","admin","","J:\WORK\11_geospatial\06_original shapefiles\GADM\gadm28_levels_shp\gadm28_adm3.shp","42322","OBJECTID","Could not find a map for block level. Used taluk shapefile.","Both","","2009","Jan","2009","Jan","0","","2","5","0","","","","","","0.0728","0.0483","0.1086","","","","302","","","","","","person","1","0","","","","","antigenemia","CFA in blood","postive ICT test (100 cmm sample)","Wuchereria bancrofti",NA,NA,NA,NA,"","1303","age","1303","","","",NA,"cserway","","","","","","","1","","5","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
